filename,CU:,SR:,CS:,species,master_tape
6403100W,0  B12:55   3:01.995,40000,2.486,Killer Whale,64031
6403100X,0  B12:55   3:06.104,40000,2.854,Killer Whale,64031
6403100Y,0  B12:55   3:09.607,40000,2.292,Killer Whale,64031
6403100Z,0  B12:55   3:12.202,40000,1.794,Killer Whale,64031
64031010,0  B12:55   3:13.911,40000,1.470,Killer Whale,64031
64031011,0  B12:55   3:15.360,40000,1.967,Killer Whale,64031
64031012,0  B12:55   3:19.014,40000,1.275,Killer Whale,64031
64031013,0  B12:55   3:20.290,40000,2.227,Killer Whale,64031
64031014,0  B12:55   3:22.820,40000,2.335,Killer Whale,64031
64031015,0  B12:55   3:25.156,40000,2.292,Killer Whale,64031
64031016,0  B12:55   3:28.313,40000,2.703,Killer Whale,64031
64031017,0  B12:55   3:33.049,40000,1.924,Killer Whale,64031
64031018,0  B12:55   3:34.801,40000,2.703,Killer Whale,64031
64031019,0  B12:55   3:41.850,40000,1.665,Killer Whale,64031
6403101A,0  B12:55   3:43.429,40000,1.708,Killer Whale,64031
6403101B,0  B12:55   3:45.267,40000,1.708,Killer Whale,64031
6403101C,0  B12:55   3:46.954,40000,2.724,Killer Whale,64031
6403101D,0  B12:55   3:49.938,40000,2.486,Killer Whale,64031
6403101E,0  B12:55   3:55.193,40000,1.773,Killer Whale,64031
6403101F,0  B12:55   3:56.923,40000,1.643,Killer Whale,64031
6403101G,0  B12:55   3:58.328,40000,2.378,Killer Whale,64031
6403101H,0  B12:55   4:00.621,40000,2.184,Killer Whale,64031
6403101I,0  B12:55   4:02.718,40000,1.816,Killer Whale,64031
6403101J,0  B12:55   4:04.556,40000,3.524,Killer Whale,64031
6403101K,0  B12:55   4:08.535,40000,3.287,Killer Whale,64031
6403101L,0  B12:55   4:12.255,40000,3.049,Killer Whale,64031
6403101M,0  B12:55   4:16.472,40000,2.205,Killer Whale,64031
6403101N,0  B12:55   4:18.915,40000,3.114,Killer Whale,64031
6403101O,0  B12:55   4:21.878,40000,2.205,Killer Whale,64031
6403101P,0  B12:55   4:27.220,40000,2.530,Killer Whale,64031
6403101Q,0  B12:55   4:30.896,40000,2.941,Killer Whale,64031
6403101R,0  B12:55   4:34.637,40000,3.027,Killer Whale,64031
6403101S,0  B12:55   4:38.097,40000,2.335,Killer Whale,64031
6403101T,0  B12:55   4:40.649,40000,2.184,Killer Whale,64031
6403101U,0  B12:55   4:42.962,40000,2.249,Killer Whale,64031
6403101V,0  B12:55   4:45.276,40000,2.551,Killer Whale,64031
6403101W,0  B12:55   4:48.131,40000,2.486,Killer Whale,64031
6403101X,0  B12:55   4:51.418,40000,2.681,Killer Whale,64031
6403101Y,0  B12:55   4:54.488,40000,3.849,Killer Whale,64031
6403101Z,0  B12:55   5:01.776,40000,2.768,Killer Whale,64031
64031020,0  B12:55   5:07.485,40000,3.546,Killer Whale,64031
64031021,0  B12:55   5:14.275,40000,2.638,Killer Whale,64031
64031022,0  B12:55   5:18.233,40000,3.135,Killer Whale,64031
64031023,0  B12:55   5:23.985,40000,3.049,Killer Whale,64031
64031024,0  B12:55   5:27.964,40000,2.854,Killer Whale,64031
64031025,0  B12:55   5:31.770,40000,2.919,Killer Whale,64031
64031026,0  B12:55   5:35.100,40000,3.135,Killer Whale,64031
64031027,0  B12:55   5:38.647,40000,2.962,Killer Whale,64031
64031028,0  B12:55   5:42.063,40000,3.287,Killer Whale,64031
64031029,0  B12:55   5:47.340,40000,2.313,Killer Whale,64031
6403102A,0  B12:55   5:51.643,40000,2.508,Killer Whale,64031
6403102B,0  B12:55   5:57.309,40000,2.032,Killer Whale,64031
6403102C,0  B12:55   5:59.601,40000,2.184,Killer Whale,64031
6403102D,0  B12:55   6:02.002,40000,2.422,Killer Whale,64031
6403102E,0  B12:55   6:07.732,40000,2.530,Killer Whale,64031
6403102F,0  B12:55   6:10.933,40000,2.508,Killer Whale,64031
6403102G,0  B12:55   6:17.117,40000,1.881,Killer Whale,64031
6403102H,0  B12:55   6:18.783,40000,2.638,Killer Whale,64031
6403102I,0  B12:55   6:21.291,40000,3.092,Killer Whale,64031
6403102J,0  B12:55   6:24.838,40000,2.724,Killer Whale,64031
6403102K,0  B12:55   6:28.038,40000,2.768,Killer Whale,64031
6403102L,0  B12:55   6:32.795,40000,2.919,Killer Whale,64031
6403102M,0  B12:55   6:36.839,40000,2.054,Killer Whale,64031
6403102N,0  B12:55   6:38.721,40000,2.054,Killer Whale,64031
6403102O,0  B12:55   6:42.588,40000,2.397,Killer Whale,64031
6403102P,0  B12:55   6:46.485,40000,1.722,Killer Whale,64031
6403102Q,0  B12:55   6:48.264,40000,1.902,Killer Whale,64031
6403102R,0  B12:55   6:52.431,40000,2.082,Killer Whale,64031
6403102S,0  B12:55   6:57.207,40000,1.847,Killer Whale,64031
6403102T,0  B12:55   6:59.099,40000,1.982,Killer Whale,64031
6403102U,0  B12:55   7:01.396,40000,2.049,Killer Whale,64031
6403102V,0  B12:55   7:03.424,40000,1.756,Killer Whale,64031
6403102W,0  B12:55   7:05.068,40000,2.117,Killer Whale,64031
6403102X,0  B12:55   7:08.320,40000,2.883,Killer Whale,64031
6403102Y,0  B12:55   7:17.808,40000,3.278,Killer Whale,64031
6403102Z,0  B12:55   7:22.551,40000,2.883,Killer Whale,64031
64031031,0  B12:55   7:28.569,40000,2.005,Killer Whale,64031
64031032,0  B12:55   7:30.414,40000,2.459,Killer Whale,64031
64031033,0  B12:55   7:32.698,40000,2.064,Killer Whale,64031
64031034,0  B12:55   7:34.631,40000,2.811,Killer Whale,64031
64031035,0  B12:55   7:37.442,40000,2.020,Killer Whale,64031
64031036,0  B12:55   7:39.419,40000,2.284,Killer Whale,64031
64031037,0  B12:55   7:41.659,40000,2.108,Killer Whale,64031
64031038,0  B12:55   7:43.460,40000,2.371,Killer Whale,64031
64031039,0  B12:55   7:45.700,40000,2.196,Killer Whale,64031
6403103A,0  B12:55   7:52.947,40000,2.284,Killer Whale,64031
6403103B,0  B12:55   8:09.595,40000,3.294,Killer Whale,64031
6403103C,0  B12:55   8:13.153,40000,2.152,Killer Whale,64031
6403103D,0  B12:55   8:15.042,40000,2.591,Killer Whale,64031
6403103E,0  B12:55   8:17.765,40000,2.328,Killer Whale,64031
6403103F,0  B12:55   8:20.137,40000,3.162,Killer Whale,64031
6403103G,0  B12:55   8:23.563,40000,3.074,Killer Whale,64031
6403103H,0  B12:55   8:28.615,40000,3.206,Killer Whale,64031
6403103I,0  B12:55   8:33.227,40000,3.162,Killer Whale,64031
6403103J,0  B12:55   8:36.082,40000,2.899,Killer Whale,64031
6403103K,0  B12:55   8:38.981,40000,3.162,Killer Whale,64031
6403103L,0  B12:55   8:42.143,40000,3.206,Killer Whale,64031
6403103M,0  B12:55   8:45.262,40000,1.757,Killer Whale,64031
6403103N,0  B12:55   8:47.019,40000,2.679,Killer Whale,64031
6403103O,0  B12:55   8:49.786,40000,2.855,Killer Whale,64031
6403103P,0  B12:55   8:53.344,40000,3.206,Killer Whale,64031
6403103Q,0  B12:55   8:59.845,40000,4.041,Killer Whale,64031
6403103R,0  B12:55   9:05.731,40000,2.064,Killer Whale,64031
6403103S,0  B12:55   9:07.532,40000,2.415,Killer Whale,64031
6403103T,0  B12:55   9:12.320,40000,3.382,Killer Whale,64031
6403103U,0  B12:55   9:15.482,40000,5.358,Killer Whale,64031
6403103V,0  B12:55   9:21.572,40000,2.229,Killer Whale,64031
6403103W,0  B12:55   9:26.059,40000,2.972,Killer Whale,64031
6403103X,0  B12:55   9:29.609,40000,1.568,Killer Whale,64031
6403103Y,0  B12:55   9:31.068,40000,1.623,Killer Whale,64031
6403103Z,0  B12:55   9:32.892,40000,3.798,Killer Whale,64031
64031040,0  B12:55   9:37.434,40000,2.972,Killer Whale,64031
64031041,0  B12:55   9:46.242,40000,2.945,Killer Whale,64031
64031042,0  B12:55   9:50.784,40000,1.761,Killer Whale,64031
64031043,0  B12:55   9:52.270,40000,3.110,Killer Whale,64031
64031044,0  B12:55   9:57.885,40000,2.229,Killer Whale,64031
64031045,0  B12:55   10:01.986,40000,2.229,Killer Whale,64031
64031046,0  B12:55   10:04.436,40000,1.513,Killer Whale,64031
64031047,0  B12:55   10:06.088,40000,1.761,Killer Whale,64031
64031048,0  B12:55   10:38.595,40000,1.679,Killer Whale,64031
64031049,0  B12:55   10:40.494,40000,1.816,Killer Whale,64031
6403104A,0  B12:55   10:42.145,40000,2.174,Killer Whale,64031
6403104B,0  B12:55   10:52.880,40000,2.091,Killer Whale,64031
6403104C,0  B12:55   10:55.715,40000,1.871,Killer Whale,64031
6403104D,0  B12:55   10:57.532,40000,1.734,Killer Whale,64031
6403104E,0  B12:55   10:59.101,40000,2.091,Killer Whale,64031
6403104F,0  B12:55   11:07.578,40000,3.413,Killer Whale,64031
6403104G,0  B12:55   11:23.020,40000,2.284,Killer Whale,64031
6403104H,0  B12:55   11:32.681,40000,2.587,Killer Whale,64031
6403104I,0  B12:55   11:35.186,40000,2.752,Killer Whale,64031
6403104J,0  B12:55   11:41.792,40000,2.449,Killer Whale,64031
6403104K,0  B12:55   11:49.306,40000,2.367,Killer Whale,64031
6403104L,0  B12:55   11:52.004,40000,2.422,Killer Whale,64031
6403104M,0  B12:55   11:56.353,40000,2.036,Killer Whale,64031
6403104N,0  B12:55   11:58.224,40000,1.899,Killer Whale,64031
6403104O,0  B12:55   12:00.592,40000,3.247,Killer Whale,64031
6403104P,0  B12:55   12:06.537,40000,2.780,Killer Whale,64031
6403104Q,0  B12:55   12:12.042,40000,3.137,Killer Whale,64031
6403104R,0  B12:55   12:18.400,40000,2.945,Killer Whale,64031
6403104S,0  B12:55   12:25.006,40000,3.468,Killer Whale,64031
6403104T,0  B12:55   12:28.777,40000,3.220,Killer Whale,64031
6403104U,0  B12:55   12:33.924,40000,2.367,Killer Whale,64031
6403104V,0  B12:55   12:36.071,40000,1.321,Killer Whale,64031
6403104W,0  B12:55   12:37.310,40000,1.871,Killer Whale,64031
6403104X,0  B12:55   12:38.989,40000,1.926,Killer Whale,64031
6403104Y,0  B12:55   12:40.668,40000,4.266,Killer Whale,64031
6403104Z,0  B12:55   12:50.136,40000,3.468,Killer Whale,64031
66049001,342,20000,5.6,Killer Whale,66049
66049002,343,20000,6.0,Killer Whale,66049
66049003,363,20000,1.03,Killer Whale,66049
79015001,12,20000,3.5,Killer Whale,79015
79015002,14,20000,2.1,Killer Whale,79015
79015003,15,20000,2.3,Killer Whale,79015
79015004,20,20000,2.36,Killer Whale,79015
79015005,22,20000,5.47,Killer Whale,79015
79015006,25,20000,4.35,Killer Whale,79015
79015007,27,20000,3.18,Killer Whale,79015
79015008,31,20000,1.69,Killer Whale,79015
79015009,32,20000,4.89,Killer Whale,79015
7901500A,34,20000,0.867,Killer Whale,79015
7901500B,37,20000,1.87,Killer Whale,79015
7901500C,38,20000,1.39,Killer Whale,79015
7901500D,39,20000,4.2,Killer Whale,79015
7901500E,40,20000,1.63,Killer Whale,79015
7901500F,46,20000,1.34,Killer Whale,79015
7901500G,49,20000,2.76,Killer Whale,79015
7901500H,50,20000,3.75,Killer Whale,79015
7901500I,56,20000,2.5,Killer Whale,79015
7901500J,58,20000,2.5,Killer Whale,79015
7901500K,60,20000,1.2,Killer Whale,79015
7901500L,64,20000,2.36,Killer Whale,79015
7901500M,76,20000,2.38,Killer Whale,79015
7901500N,86,20000,2.69,Killer Whale,79015
7901500O,92,20000,2.72,Killer Whale,79015
7901500P,99,20000,1.73,Killer Whale,79015
97761001,02:15:55:06,21900,1.8703,Killer Whale,97761
97761002,02:16:19:02,21900,1.2507,Killer Whale,97761
97761003,02:16:40:26,21900,1.7884,Killer Whale,97761
97761004,02:16:53:19,21900,1.3705,Killer Whale,97761
97761005,02:17:04:15,,1.4553,Killer Whale,97761
97761006,02:17:16:06,21900,1.5693,Killer Whale,97761
97761007,02:17:18:04,21900,1.8527,Killer Whale,97761
97761008,02:18:14:18,21900,1.6774,Killer Whale,97761
97761009,02:18:59:08,21900,0.9497,Killer Whale,97761
9776100A,02:19:16:08,21900,1.4553,Killer Whale,97761
9776100B,02:19:49:20,21900,0.4854,Killer Whale,97761
9776100C,02:19:56:28,21900,1.6310,Killer Whale,97761
9776100D,02:20:22:22,21900,1.4410,Killer Whale,97761
9776100E,02:30:32:01,21900,2.1589,Killer Whale,97761
9776100F,02:31:21:21,21900,1.8644,Killer Whale,97761
9776100G,02:32:33:15,21900,2.1698,Killer Whale,97761
9776100H,03:05:43:09,21900,1.2215,Killer Whale,97761
9776100I,03:06:01:29,21900,0.6078,Killer Whale,97761
9776100J,03:06:10:27,21900,0.8650,Killer Whale,97761
9776100K,03:06:19:01,21900,0.5698,Killer Whale,97761
9776100L,03:06:19:04,21900,0.5209,Killer Whale,97761
9776100M,03:06:21:12,21900,1.7603,Killer Whale,97761
9776100N,03:06:24:00,21900,1.5696,Killer Whale,97761
9776100O,03:06:37:10,21900,1.8217,Killer Whale,97761
9776100P,03:06:46:04,21900,0.5552,Killer Whale,97761
9776100Q,03:06:48:14,21900,1.3618,Killer Whale,97761
9776100R,03:06:53:15,21900,1.4027,Killer Whale,97761
9776100S,03:36:33:19,21900,1.7125,Killer Whale,97761
9776100T,03:37:22:04,21900,0.3371,Killer Whale,97761
9776100U,03:37:24:13,21900,1.1747,Killer Whale,97761
9776100V,03:37:41:27,21900,1.1864,Killer Whale,97761
9776100W,03:37:53:03,21900,1.5780,Killer Whale,97761
9776100X,03:38:04:23,21900,1.7651,Killer Whale,97761
9776100Y,03:38:13:26,21900,1.3326,Killer Whale,97761
9776100Z,03:38:50:02,21900,1.5663,Killer Whale,97761
97761010,03:38:54:17,21900,0.9263,Killer Whale,97761
97761011,03:38:58:10,21900,1.3822,Killer Whale,97761
97761012,03:39:00:13,21900,1.7037,Killer Whale,97761
97761013,03:39:07:10,21900,0.9347,Killer Whale,97761
97761014,03:39:09:15,21900,2.0448,Killer Whale,97761
97761015,03:39:31:08,21900,1.6276,Killer Whale,97761
97761016,03:39:33:18,21900,2.3554,Killer Whale,97761
97761017,03:39:36:10,21900,1.8816,Killer Whale,97761
97761018,03:39:39:16,21900,1.0981,Killer Whale,97761
97761019,03:40:02:14,21900,1.2040,Killer Whale,97761
9776101A,03:40:05:06,21900,2.0631,Killer Whale,97761
9776101B,03:40:38:20,21900,1.5605,Killer Whale,97761
9776101C,03:40:59:28,21900,1.2770,Killer Whale,97761
9776101D,03:41:03:23,21900,1.8732,Killer Whale,97761
9776101E,03:41:18:26,21900,0.6787,Killer Whale,97761
9776101F,03:41:21:06,21900,1.3530,Killer Whale,97761
9776101G,03:41:23:20,21900,0.7101,Killer Whale,97761
9776101H,03:41:25:08,21900,1.8118,Killer Whale,97761
9776101I,03:41:55:22,21900,1.4933,Killer Whale,97761
9776101J,03:42:06:17,21900,1.2244,Killer Whale,97761
9776101K,03:42:20:13,21900,1.1747,Killer Whale,97761
9776101L,03:42:58:20,21900,1.6463,Killer Whale,97761
9776101M,03:43:01:27,21900,0.8774,Killer Whale,97761
9776101N,03:43:03:29,21900,1.8894,Killer Whale,97761
9776101O,03:43:21:12,21900,2.0807,Killer Whale,97761
9776101P,03:43:24:14,21900,1.5934,Killer Whale,97761
9776101Q,03:43:28:16,21900,1.0807,Killer Whale,97761
9776101R,03:43:30:15,21900,2.0633,Killer Whale,97761
9776101S,03:44:00:19,21900,0.9755,Killer Whale,97761
9776101T,03:44:02:14,21900,1.6655,Killer Whale,97761
9776101U,03:44:12:17,21900,1.2221,Killer Whale,97761
9776101V,03:44:14:05,21900,2.6173,Killer Whale,97761
9776101W,03:44:30:21,21900,0.9033,Killer Whale,97761
9776101X,03:44:31:25,21900,1.0732,Killer Whale,97761
9776101Y,03:44:35:23,21900,1.2997,Killer Whale,97761
9776101Z,03:51:15:26,21900,0.7652,Killer Whale,97761
97761020,03:51:22:03,21900,1.4202,Killer Whale,97761
97761021,03:52:06:21,21900,1.2361,Killer Whale,97761
97761022,03:52:35:09,21900,0.8007,Killer Whale,97761
97761023,03:52:58:00,21900,1.1835,Killer Whale,97761
97761024,03:53:00:29,21900,1.5342,Killer Whale,97761
97764001,22:57:37:02,21900,1.4699,Killer Whale,97764
97764002,22:58:43:28,21900,1.3822,Killer Whale,97764
97764003,22:58:53:17,21900,1.4436,Killer Whale,97764
97764004,22:58:57:14,21900,2.0573,Killer Whale,97764
97764005,22:59:08:11,21900,1.5196,Killer Whale,97764
97764006,22:59:12:20,21900,2.4284,Killer Whale,97764
97764007,22:59:18:01,21900,2.2180,Killer Whale,97764
97764008,22:59:21:29,21900,2.4021,Killer Whale,97764
97764009,22:59:30:15,21900,2.1859,Killer Whale,97764
9776400A,22:59:54:05,21900,1.8410,Killer Whale,97764
9776400B,23:00:46:16,21900,1.8564,Killer Whale,97764
9776400C,23:05:20:28,21900,1.7125,Killer Whale,97764
9776400D,23:05:42:24,21900,1.5605,Killer Whale,97764
9776400E,23:06:02:22,21900,1.8469,Killer Whale,97764
9776400F,23:06:25:03,21900,1.5254,Killer Whale,97764
9776400G,23:07:32:11,21900,0.8094,Killer Whale,97764
9776400H,23:22:06:00,21900,1.3355,Killer Whale,97764
9776400I,23:22:15:27,21900,1.2361,Killer Whale,97764
97765001,10:27:33:13,21900,1.9170,Killer Whale,97765
97765002,10:28:43:28,21900,2.2882,Killer Whale,97765
97765003,10:29:31:20,21900,0.7598,Killer Whale,97765
97765004,10:35:49:22,21900,1.4494,Killer Whale,97765
97765005,10:35:53:26,21900,1.8498,Killer Whale,97765
97765006,10:35:56:00,21900,1.4553,Killer Whale,97765
97765007,10:41:05:19,21900,1.2916,Killer Whale,97765
97765008,10:41:07:12,21900,1.1338,Killer Whale,97765
97765009,11:57:01:11,21900,0.9848,Killer Whale,97765
97768001,15:10:51:01,21900,1.364,Killer Whale,97768
97768002,15:26:12:26,21900,0.870,Killer Whale,97768
97768003,15:26:15:20,21900,0.900,Killer Whale,97768
97768004,15:26:21:10,21900,1.095,Killer Whale,97768
97768005,15:26:26:10,21900,1.335,Killer Whale,97768
97768006,15:41:40:02,21900,3.816,Killer Whale,97768
97768007,16:02:37:06,21900,1.686,Killer Whale,97768
97768008,16:02:54:06,21900,1.163,Killer Whale,97768
97768009,16:03:13:27,21900,1.147,Killer Whale,97768
9776800A,16:05:01:12,21900,1.040,Killer Whale,97768
9776800B,16:10:39:16,21900,0.967,Killer Whale,97768
97772001,14:45:52:28,21900,1.57774,Killer Whale,97772
97772002,14:45:55:09,21900,2.01644,Killer Whale,97772
97772003,14:49:27:22,21900,1.20404,Killer Whale,97772
97772004,14:54:45:19,21900,1.94040,Killer Whale,97772
97772005,14:54:52:00,21900,0.99650,Killer Whale,97772
97772006,14:55:35:10,21900,1.39980,Killer Whale,97772
97772007,14:56:18:08,21900,1.39100,Killer Whale,97772
97772008,14:58:09:27,21900,0.91470,Killer Whale,97772
97772009,14:58:49:07,21900,1.14840,Killer Whale,97772
9777200A,15:00:05:28,21900,1.01690,Killer Whale,97772
9777200B,15:08:16:10,21900,0.97890,Killer Whale,97772
9777200C,15:08:19:07,21900,2.16250,Killer Whale,97772
9777200D,15:10:34:08,21900,0.66330,Killer Whale,97772
9777200E,15:14:32:18,21900,0.84450,Killer Whale,97772
9777200F,15:15:36:04,21900,1.23610,Killer Whale,97772
9777200G,15:15:59:02,21900,0.61950,Killer Whale,97772
9777200H,15:16:05:21,21900,0.69550,Killer Whale,97772
9777200I,15:16:16:11,21900,1.17180,Killer Whale,97772
9777200J,15:17:50:03,21900,1.67150,Killer Whale,97772
9777200K,15:20:08:14,21900,0.88840,Killer Whale,97772
9777200L,15:20:16:08,21900,1.14550,Killer Whale,97772
9777200M,15:40:58:13,21900,1.13680,Killer Whale,97772
9777200N,15:41:19:18,21900,1.75920,Killer Whale,97772
9777200O,15:44:51:24,21900,0.92930,Killer Whale,97772
9777200P,15:45:24:26,21900,1.72120,Killer Whale,97772
9777200Q,15:54:26:00,21900,2.08360,Killer Whale,97772
9777200R,15:55:27:04,21900,2.74700,Killer Whale,97772
9777200S,15:58:22:24,21900,1.64520,Killer Whale,97772
9777200T,15:58:32:11,21900,1.18060,Killer Whale,97772
9777200U,15:59:15:11,21900,1.45530,Killer Whale,97772
9777200V,16:18:47:23,21900,0.78900,Killer Whale,97772
9777200W,16:33:36:07,21900,1.32670,Killer Whale,97772
9777200X,16:34:24:16,21900,1.63360,Killer Whale,97772
97773001,01:52:21:16,21900,1.24204,Killer Whale,97773
97773002,01:52:25:12,21900,0.95564,Killer Whale,97773
97773003,01:52:37:14,21900,1.09884,Killer Whale,97773
97773004,01:52:52:04,21900,1.36474,Killer Whale,97773
97773005,01:53:18:15,21900,0.86214,Killer Whale,97773
97773006,01:53:33:07,21900,1.32964,Killer Whale,97773
97773007,01:53:46:09,21900,1.20984,Killer Whale,97773
97773008,01:53:55:08,21900,1.84694,Killer Whale,97773
97773009,01:54:39:18,21900,0.56984,Killer Whale,97773
9777300A,01:54:41:09,21900,1.24204,Killer Whale,97773
9777300B,01:54:44:20,21900,1.49624,Killer Whale,97773
9777300C,01:56:47:08,21900,0.57604,Killer Whale,97773
9777300D,01:56:47:03,21900,0.9117,Killer Whale,97773
9777300E,01:57:46:27,21900,1.6263,Killer Whale,97773
9777300F,02:04:05:17,21900,0.8657,Killer Whale,97773
9777300G,02:04:06:15,21900,1.3630,Killer Whale,97773
9777300H,02:04:43:21,21900,1.0140,Killer Whale,97773
9777300I,02:04:47:26,21900,0.5873,Killer Whale,97773
9777300J,02:04:49:06,21900,1.0754,Killer Whale,97773
9777300K,02:05:27:08,21900,1.7651,Killer Whale,97773
9777300L,02:06:04:21,21900,1.0052,Killer Whale,97773
9777300M,02:06:40:14,21900,1.2215,Killer Whale,97773
9777300N,02:06:52:24,21900,0.9526,Killer Whale,97773
9777300O,02:10:36:24,21900,0.7831,Killer Whale,97773
9777300P,02:39:35:23,21900,0.9760,Killer Whale,97773
9777300Q,03:14:22:28,21900,0.9147,Killer Whale,97773
9777300R,03:25:03:15,21900,1.3968,Killer Whale,97773
97775001,21:00:40:12,21900,1.6840,Killer Whale,97775
97775002,21:00:43:10,21900,1.9368,Killer Whale,97775
97775003,21:01:26:13,21900,0.8796,Killer Whale,97775
97775004,21:03:38:02,21900,1.0403,Killer Whale,97775
97775005,21:05:02:17,21900,1.70706,Killer Whale,97775
97775006,21:05:34:09,21900,1.61750,Killer Whale,97775
97775007,21:06:40:24,21900,0.41317,Killer Whale,97775
97775008,21:06:41:27,21900,1.44367,Killer Whale,97775
97775009,21:07:22:03,21900,0.74663,Killer Whale,97775
9777500A,21:07:23:05,21900,1.62043,Killer Whale,97775
9777500B,21:07:45:23,21900,0.42262,Killer Whale,97775
9777500C,21:07:45:26,21900,0.29332,Killer Whale,97775
9777500D,21:08:20:18,21900,0.58443,Killer Whale,97775
9777500E,21:08:21:27,21900,1.89843,Killer Whale,97775
9777500F,21:10:33:21,21900,2.45550,Killer Whale,97775
9777500G,21:12:36:21,21900,2.337,Killer Whale,97775
9777500H,21:13:27:02,21900,1.965,Killer Whale,97775
9777500I,21:17:38:15,21900,2.2314,Killer Whale,97775
9777500J,21:23:58:16,21900,1.1526,Killer Whale,97775
9777500K,21:24:10:24,21900,1.2090,Killer Whale,97775
9777500L,21:25:01:15,21900,2.0185,Killer Whale,97775
